Gene,Log2FC,MeanExpr,t_stat,p_value,adj_pval,B_stat
LOC646135,-0.007798291605769623,6.99545923552381,-0.28498316449399086,0.7760540278044628,0.9295791546152448,-6.199244008403503
LOC646139,-0.00887664298214293,5.252181917136054,-0.44425575082273455,0.657504297459456,0.8778083203178073,-6.1430185568341535
LOC646144,0.03476209589239962,6.0345610728322,1.462652316942992,0.1456753564260189,0.4869170124488481,-5.209620635633893
LOC646145,0.044213256373626345,5.271675685231292,1.8942953544119987,0.06012976121014697,0.3320035409711719,-4.521269357702064
LOC646146,-0.00569399411401078,5.252543067054422,-0.27728066322759853,0.7819501521328827,0.9317207745235184,-6.2013413857641435
LOC646149,0.016193468054944815,5.151816760986395,0.7380593848847714,0.4616428949796634,0.7706145552762615,-5.975133957899817
LOC646154,-0.005598044432692343,5.549743528904762,-0.30569541281061285,0.760264594743955,0.9216554856468593,-6.193319422408783
LOC646155,-0.035617843782967326,5.154494770360544,-1.7713100353016002,0.07856002185408638,0.37423484110755173,-4.734698048137996
LOC646156,0.020832786986263792,5.272455339503401,1.0056122264798109,0.3162376173245926,0.6652470633422948,-5.750298353326823
LOC646160,0.025126138928571577,5.190209770693878,1.3208017231572138,0.18859890147870756,0.5417719855808804,-5.398379037509189
LOC646162,0.04258165362774709,5.2162868989183675,1.9662332264826419,0.051135950601312666,0.3105857553574559,-4.39011645213722
LOC646168,7.922039629122643e-4,5.314691086673469,0.043784013749969375,0.9651353778561035,0.9907005814876783,-6.237657390438259
LOC646173,0.020462247725274725,5.420547645306122,0.8655124849818048,0.3881534174122071,0.7188890438234335,-5.8765457205565435
LOC646176,0.012361320993131692,5.3071474233469385,0.7769756488217464,0.43840882433919404,0.755839132855141,-5.946678885264374
LOC646178,-0.028197911081044077,5.508750974693878,-1.6538452868614082,0.10027089458824799,0.4189560353990566,-4.9257315572032265
LOC646179,0.020890028769231052,5.286254870285714,1.0048738758837081,0.31659186921284366,0.6655884454029184,-5.751012607752093
LOC646183,-0.003976715335165233,5.222559306768708,-0.1535927210929467,0.8781393605623373,0.9651763426495951,-6.227156202610596
LOC646187,-0.0023026628942305815,5.359317252857143,-0.10581245713525954,0.9158739247959465,0.9773845464418176,-6.23316128265375
LOC646190,0.01213012952472536,5.155384645265306,0.6115109038553013,0.5417962444641724,0.8201584190043874,-6.057624782486679
LOC646191,0.0427846015975273,5.210905388197279,1.9225267511061752,0.056453541115169946,0.3245717129684103,-4.470352747424995
LOC646193,0.009867217255494455,5.298536216312925,0.4958978623131637,0.6206994688428566,0.8607784964412698,-6.119528969935164
LOC646194,0.03170320925686839,5.360480042367347,1.4067293111809571,0.16159661930307032,0.5083583290874035,-5.286271805709477
LOC646195,0.08392547674450626,13.712190683877552,3.6462959412024487,3.673805398129777e-4,0.0223545804614214,-0.07854596106594158
LOC646197,-0.07892963483241787,7.8074972017346935,-2.152171507760919,0.03299963442416826,0.25104006570174575,-4.029762263152578
LOC646198,0.041058723578296506,5.264251802482993,1.6798964203984015,0.09507964448356213,0.4094241315267201,-4.884450595158862
LOC646200,0.056324435700550075,12.815483155850341,1.446653568966171,0.15010107625361996,0.4925936113561258,-5.231845793337421
LOC646201,-0.016060086359203453,5.302115990054422,-1.317622737786214,0.18965878743993117,0.5429672433852941,-5.402394432989318
LOC646207,-0.018787106129121278,5.462376607217687,-1.0879554981978672,0.2783770244856739,0.6327168507985279,-5.667400648627784
LOC646208,-0.01301833292857155,5.369642658853741,-0.7547390426968329,0.4516006209119481,0.764820064279957,-5.963115585659979
LOC646209,-0.012888982858516454,5.354314704510204,-0.6903254891562909,0.49106683746722146,0.788707655658956,-6.0080547410142335
LOC646210,0.05966278143269244,5.664368160095238,2.583156490169283,0.010755355875433196,0.1435844578340542,-3.0784447445893868
LOC646214,0.017631139188186838,8.56469416807483,0.42063628335957703,0.6746286693296459,0.8850294536570008,-6.1529042936085725
LOC646215,0.01793781774862619,5.315718304707483,0.8770792425020705,0.3818600337968603,0.7150291021927029,-5.866830459200002
LOC646223,0.03343304675412138,5.547083518258503,1.4141830753399773,0.15940091332743983,0.5046678523300547,-5.276223012617832
LOC646226,-4.335115233520654e-4,5.360656316741497,-0.020396745385236194,0.983754255205215,0.9959877971674964,-6.238384709853712
LOC646227,0.012062013552197541,5.2301455917346935,0.6396099525025185,0.5234115210289847,0.8090935241394275,-6.040636511993644
LOC646236,0.02111121632692288,5.366832250523809,1.0066117409182844,0.31575848096364817,0.6649286997343933,-5.749330634128149
LOC646237,-0.005014245273351032,5.362914331598639,-0.24763560172236665,0.8047583670699896,0.9401262571481168,-6.208878015735008
LOC646241,-0.030930905115384974,5.307028351047619,-1.7265020002531122,0.08633638408926712,0.3915726953946181,-4.809052759717774
LOC646243,-0.009170010376373439,5.363364051945578,-0.5975130106342217,0.551074796737649,0.8250793976308833,-6.065804431041891
LOC646246,0.002129515600274327,5.268265059401361,0.08738644248620611,0.930482049757126,0.9816479419788989,-6.234886134786016
LOC646249,-0.002430482674450798,5.179283949897959,-0.1172436923516629,0.9068253367145793,0.9743533784218219,-6.231925864707419
LOC646254,0.036510737769231,5.265260231428571,1.605285869652834,0.11055502773551341,0.43644764776311146,-5.001020615033527
LOC646256,-0.044522580313186975,5.581398212306122,-2.122055233030969,0.03549231413351997,0.26042060797571764,-4.090205866474896
LOC646257,0.027134795998626445,5.283589569088435,1.3539359762479193,0.17781333886522163,0.5279132722889424,-5.35596515163454
LOC646260,-0.042439600902472924,5.440462577697279,-2.4696777969669426,0.014655809521558595,0.16898372585741606,-3.344403725324434
LOC646262,-0.003177992563187188,5.528109325306122,-0.1497528126641892,0.8811627983558997,0.9660943663444411,-6.22772053250694
LOC646266,-0.004060539506868238,5.218228187346939,-0.18385490502625565,0.8543780480454988,0.9580256128659155,-6.22220895123226
LOC646268,0.002813712983516075,5.151652487394558,0.14156101896295056,0.8876185855948202,0.9682740006534114,-6.228876698211664
LOC646269,-0.01537843793269234,5.23456324652381,-0.7302897764623133,0.46636339413848604,0.7739312469871712,-5.9806412826452116
LOC646272,-0.023350775170329796,5.296949027727891,-1.1508989252076804,0.25162326951163844,0.6089259870377907,-5.599709478856133
LOC646276,-0.022016776472527384,5.497487144231292,-1.1705021448437885,0.24367357064685655,0.5995209496589058,-5.577864432942371
LOC646278,-0.037143911658882534,5.814824138276644,-2.4087306533950557,0.017233254143502238,0.1831454080053231,-3.4827177247605907
LOC646279,0.016919023538462082,5.499157383380952,0.7088758862702453,0.47951266907352785,0.7819408864487808,-5.995520579186142
LOC646280,0.021281013537087837,5.312363202993197,1.2134736791992544,0.22687497422511022,0.581974772671481,-5.528713053364834
LOC646282,0.0055507455535715264,5.265469468979592,0.4362530344935738,0.6632866088438047,0.8805155649696028,-6.1464283488470395
LOC646283,-0.002691400660714429,5.353623735918367,-0.1446441535032891,0.8851879216100368,0.9674481163187602,-6.228449182375866
LOC646294,0.09915918269917666,11.87402859622449,2.2458482611326,0.026189548964186037,0.2235287250810729,-3.836661041715054
LOC646296,0.037897506968406824,5.2804342520816325,1.6603495190244524,0.09895387185980055,0.4165694283456936,-4.915483003774263
LOC646299,0.002629138394230926,5.4488659003809525,0.13592989116074805,0.8920607626410113,0.9693934929333531,-6.229633757869887
LOC646300,-0.013380354091345586,5.391863983880953,-0.9312067852999627,0.35325774314362135,0.6932899532381371,-5.819672547883087
LOC646301,-0.13942181664560488,7.107879198755102,-1.8799581656712074,0.0620722009360587,0.3367307071666806,-4.546852868267283
LOC646302,0.021174819563186592,5.184961735598639,0.9955270763661362,0.3210990848455402,0.6691077739995472,-5.760009647205686
LOC646303,0.02805993950961527,5.385346846476191,1.320467120086949,0.1887102512097649,0.5419362473287098,-5.398802121321112
LOC646304,0.012087377806318413,5.48887295589796,0.5974017536653666,0.5511488588640756,0.8250793976308833,-6.065868689016905
LOC646307,0.035675588913461655,5.259097303714285,2.0023969362610203,0.047062275831465133,0.2976411914428705,-4.322435927171959
LOC646309,-0.022351682035714398,5.684453180632653,-0.5511180894619482,0.5823808091226131,0.8415827152015102,-6.091567306995438
LOC646310,-0.013320660476648281,5.380106770829932,-0.7099652019685222,0.47883887422709503,0.7818037671278815,-5.994774288870892
LOC646312,-0.005724421902472123,5.322450034197279,-0.2787581193978206,0.7808181931818643,0.9314363280081633,-6.200943526328563
LOC646316,0.013410910747939158,6.082745373037415,0.8370052682857348,0.40393431885017494,0.73077999288777,-5.899944723735276
LOC646317,-0.030159800821428908,5.416405230503401,-1.5783081472715872,0.11662225422417423,0.445697550924103,-5.041913112426479
LOC646320,0.023224992572802104,5.23231846455102,1.1468964972996134,0.253268590298536,0.6106182966719707,-5.60412510710582
LOC646324,-0.03347469504258259,5.190286806789116,-1.6479307893644752,0.10148072354611129,0.4207252566418464,-4.935017268859346
LOC646330,0.015620029313873319,5.647011991554422,0.9994255235430518,0.3192140526086638,0.6677734905374757,-5.756267159909354
LOC646331,-0.003504578787087817,5.248876020292517,-0.1747185823124411,0.8615387050290093,0.9599944555121313,-6.223796022478577
LOC646332,-0.02174565042857144,5.521861910306122,-0.6929325288044038,0.4894339630246991,0.7878375107316599,-6.006313148762179
LOC646334,9.568797870878547e-4,5.4644652911360545,0.047203864962114025,0.9624141581091037,0.9904987954305998,-6.237506615612441
LOC646335,-0.049445618748626394,5.448049333387755,-2.149221643326322,0.03323691452155369,0.25186961074375364,-4.035717949625339
LOC646342,0.009271922648352105,5.208140423353742,0.5194369207029104,0.6042292935177729,0.852571325734946,-6.1079688802133685
LOC646344,-0.016512553582417554,5.174214501306122,-0.9759166489878927,0.33069257524118323,0.6762645845431849,-5.778616697327339
LOC646345,-0.02596361278983476,5.540289787659864,-1.2529153794787606,0.21220544808168887,0.567159935134225,-5.482071803524744
LOC646346,-7.906816510988344e-4,5.19052426829932,-0.0422801984978203,0.9663321148086772,0.9911999020920019,-6.23772010318681
LOC646347,0.02717522066895677,8.405410244455782,0.9168917669756536,0.36068574069957604,0.698717839342775,-5.832415745159515
LOC646348,-1.2718560302218848e-4,6.110504269537415,-0.005180194143634829,0.9958737727002458,0.9992442267202403,-6.2385732954452955
LOC646350,0.04405512220329657,5.881043780006802,1.0206609782943614,0.30907468273484295,0.6588198453249119,-5.73562803497278
LOC646353,-9.951080274724392e-4,5.201870381530612,-0.051105132570266346,0.959310410910621,0.9902222521107764,-6.2373207769634
LOC646357,-0.028654525601648283,5.383880896258503,-1.360663358041154,0.175681288488739,0.5258498198897341,-5.347228575595764
LOC646358,0.037926711695055196,5.632135786680272,1.5952942967893042,0.11277207418297996,0.4405737448128205,-5.016243704717022
LOC646359,0.009208736067307642,5.337118432904762,0.482606415789159,0.6300857384540514,0.8658109436169775,-6.125820462863956
LOC646360,-0.009873137825549426,5.367111816054422,-0.6126915767883648,0.5410172472235342,0.8195458891892998,-6.056926241093366
LOC646361,0.011702530750000311,5.278219443904762,0.6267072923964844,0.5318132055205814,0.814657980280893,-6.048531502267424
LOC646363,-0.004224387960165372,5.3207356438163265,-0.18286728619405013,0.8551515284561686,0.958158853892319,-6.222384407526407
LOC646365,-0.01794585176236271,5.464244568319728,-0.8974256824499643,0.37094418412026786,0.7075939235542971,-5.849431312501686
LOC646366,0.013568949038461503,5.336483540952381,0.8636906994752785,0.3891504237111324,0.7198085564359965,-5.87806425851607
LOC646372,-0.013112455304945772,5.554696320442177,-0.7172554589043705,0.47434296702007195,0.7787019615948779,-5.989750444460436
LOC646373,0.022936257545329394,5.2324265086054425,1.1246881502948916,0.2625354897728925,0.6182994453141751,-5.628351708149314
LOC646374,0.019676383802197644,5.174659405544218,1.0378911171686034,0.30100746732343825,0.6513434323560126,-5.718567512352047
LOC646376,8.253929285708701e-4,5.402852456312925,0.04613521117778329,0.9632644537189199,0.9904987954305998,-6.237554948004441
LOC646377,-0.012799985999999958,5.330272501071429,-0.9447577752830547,0.3463168975379477,0.6888199254447813,-5.807429803329589
LOC646381,0.014909995678570844,5.422017921503401,0.7899210119416313,0.43083320399341674,0.750673173586985,-5.936892084473785
LOC646383,0.008683244351648484,5.514567843312925,0.46544082201756437,0.642297540017365,0.8712756288076019,-6.133693673729461
LOC646388,0.016476771412087657,5.282236592183674,0.8718278454788123,0.384709404369482,0.7165770805168283,-5.87125707919667
LOC646396,0.032371934263736225,5.449595184687075,1.631114390165198,0.10498481657307104,0.4273495219520916,-4.961243834802045
LOC646399,-0.04252048038598948,5.349707708659864,-2.2669738475773413,0.02483536996298663,0.21786942132184112,-3.7920535977561274
LOC646400,-0.008516663317307844,5.299000851619048,-0.4338291633670719,0.6650419870150797,0.8816168684694126,-6.1474489133275565
LOC646401,0.025625385567307465,5.23072430147619,1.3658749677030813,0.17404290193362107,0.52384563127727,-5.3404314660129355
LOC646403,0.008131178515110006,5.452459962217687,0.42941985172709424,0.6682399855208968,0.8827240367416754,-6.149290900017417
LOC646405,0.017354630903846164,5.132003697476191,0.9675812690253323,0.3348264377106632,0.6791619203185505,-5.786414967049318
LOC646407,-0.012578652065247168,5.406832940986394,-0.7147914061805535,0.47585992422550294,0.780051848036652,-5.991454167729174
LOC646422,0.011665070031593415,5.333235197489796,0.6456270051143338,0.5195171151139235,0.8069259994108532,-6.036900051258168
LOC646424,0.02400269725686838,5.460601693748299,0.8039989884569104,0.4226824939687114,0.7442518956241361,-5.926067072645935
LOC646426,0.008908866072802314,5.840299434884353,0.3977476844597628,0.6913872592512389,0.8923231896809952,-6.1619702304250445
LOC646428,0.017292948480769142,5.193577924047619,0.848453033129867,0.39755103028211247,0.7264046827868884,-5.890641494153767
LOC646429,0.044472833968406504,5.108275491462585,2.186690461876898,0.030330078905681145,0.23972662467050695,-3.959501157595147
LOC646431,0.03215489041208782,5.218433597278912,1.2859392630717852,0.2004653995191026,0.5549713278857615,-5.441897623965763
LOC646434,-0.018262775156593768,5.729694578272109,-0.6759189858704199,0.5001431675625233,0.7943379039803418,-6.017561180027489
LOC646437,-0.021652406995879173,5.678028458734694,-1.050337753683039,0.2952688215394614,0.6477918725496501,-5.706068398441676
LOC646438,-0.010982908601648493,5.276769053258503,-0.7239139320970759,0.4702572326386997,0.7762221863533514,-5.985117451137903
LOC646439,-0.003512591343406189,5.421826171442177,-0.18243016183213642,0.8554939191625186,0.958158853892319,-6.222461763675115
LOC646442,0.003214163755494157,5.386990333455782,0.1908608711707861,0.8488952366020863,0.9556753749887592,-6.220937183267036
LOC646443,-0.023526165662087956,5.407520751482993,-1.1049960613206933,0.2709480784315448,0.6253547911188931,-5.649444030949697
LOC646444,0.03829720444505534,5.214502472585034,1.6456189156267425,0.10195680494168845,0.4215913884338817,-4.938638185351792
LOC646445,0.03674544325412117,5.33848572092517,2.0186321604321673,0.04532512902615924,0.2924820338349241,-4.291672344297266
LOC646446,-0.04766528195192312,5.585235896285714,-1.8041182476290651,0.0732391085714161,0.3638952524094809,-4.679100016940753
LOC646447,-0.017676439108516524,5.581994380367347,-0.8646469640790405,0.38862689381987037,0.7192494281231472,-5.877267564934794
LOC646448,-0.0301330751840666,5.2378660096598635,-1.7307981912107135,0.08556455178000673,0.38970598124639366,-4.802002781356633
LOC646449,0.02529060238324165,5.520624736421769,1.2452031262322378,0.21501804054321236,0.5706946330492121,-5.491306659480455
LOC646452,-6.868055288457976e-4,5.182502684190476,-0.03725446110077249,0.970332139610449,0.9923711424761399,-6.237913788091174
LOC646456,-0.015569525037088111,5.1857591170068025,-0.810442828622718,0.41898235426963704,0.7412323315757647,-5.921048974194966
LOC646458,0.013009465394230943,5.158425547666667,0.6455382040335981,0.5195744796690197,0.8069259994108532,-6.036955447710335
LOC646461,0.010981464740384894,5.378953437761905,0.6143960927811397,0.5398936211054097,0.8190536778594548,-6.055915405315611
LOC646463,0.03409086532829678,6.977069404244898,0.9764723260754654,0.33041818282576807,0.6762436869737928,-5.778094479669227
LOC646470,0.03985976676510991,5.222928250408163,1.8331415284916257,0.06878366047407608,0.3530287953712747,-4.6291036351298
LOC646471,-3.3943145192300885e-4,5.331799302,-0.018056085642610378,0.9856183433436603,0.9966049880531372,-6.238428322240043
LOC646473,0.004438229755494215,5.39432270459864,0.2607585478134155,0.7946398966579554,0.9363111016599642,-6.205646694219814
LOC646476,0.029471425013736643,6.342244606734694,1.163097271900465,0.24665526721998834,0.6032208893117007,-5.586158677852853
LOC646481,0.012145004635988861,5.424246140292517,0.6939129541385992,0.4888206553949228,0.787464874689928,-6.005656503606224
LOC646482,0.011892763347527624,5.391095896959183,0.4766509084086623,0.6343112235725796,0.8681240533051079,-6.12858422697223
LOC646483,0.014084507390109934,11.597118496122448,0.32736789399192084,0.7438505940165093,0.9139324645026807,-6.186675937074875
LOC646484,-0.013065664984890387,5.328544534217687,-0.9109514194069819,0.36379701547739385,0.7010046605182769,-5.837646549107473
LOC646486,0.026212316516483643,5.193370442129252,1.2660841182311255,0.20746515193882475,0.5627112943680771,-5.4661742847505055
LOC646491,-0.07617120029945111,5.963002619707483,-2.016647882767045,0.04553447228379025,0.2932642566683574,-4.295444875925682
LOC646492,0.029740701116758122,5.097769143054422,1.514923433638696,0.13191702114730064,0.46749870375674923,-5.135354347940699
LOC646493,0.023149171311813127,5.163133053115646,1.3279573321734532,0.1862293494331694,0.5389486633471574,-5.3893061988403845
LOC646494,0.005685789332416965,5.437688115170068,0.2545356220422711,0.7994338582358967,0.9386771851695556,-6.207199770832534
LOC646496,-0.05495247910714275,5.813267399897959,-1.7659907574181377,0.07945194519913777,0.3755043884580723,-4.743620325330158
LOC646498,0.020462247525411894,5.332075971530612,1.4807106100302196,0.1408018945889798,0.4801424568616328,-5.1842494447782625
LOC646501,0.008032021302197408,5.145973953020408,0.3676887013712192,0.7136287934941489,0.9017577192190039,-6.173107609286338
LOC646503,0.0022719610453294293,5.4666160255578236,0.10171710620505173,0.9191184128415788,0.9781557996866146,-6.233573079289363
LOC646507,-0.027809549332417468,5.217886133020408,-1.3836939077689863,0.16852817051903815,0.5173279029345218,-5.3170003726792245
LOC646508,-0.048891319057692645,6.006037621666667,-1.630952506120148,0.10501901453827535,0.4273495219520916,-4.961495047110602
LOC646509,0.0567257963324178,5.446885638408164,3.0340754357930866,0.002848997866283008,0.07202945047933211,-1.9156754681827683
LOC646512,0.009533617361263963,5.21343559607483,0.46512722567557185,0.6425215606226675,0.8713538412863224,-6.133834864818274
LOC646513,-0.0018212012870876654,5.569522583768707,-0.07877813984937757,0.9373151265513008,0.9835736999800047,-6.2355792083987645
LOC646515,-0.014587867339285408,5.514093084367347,-0.7609476892970806,0.4478947119917417,0.7622408328307416,-5.95857395420563
LOC646519,0.03635540256181243,5.385647662877551,1.6747813733427113,0.09608140210051325,0.41092190288659897,-4.892604917314007
LOC646521,0.03061607691208741,5.63346428437415,1.3601868982436711,0.17583165213823124,0.5260052832076206,-5.3478487229905385
LOC646527,-0.11218557807692428,12.244861564285713,-2.2575981471999547,0.025428616293519005,0.2204468125903802,-3.8118987247979956
LOC646529,-0.008902421895604137,5.400208330993197,-0.5068962416931687,0.6129793419272989,0.856845579631463,-6.11419411260315
LOC646531,-0.11907619557417651,10.715210307680271,-2.7528204946948263,0.006645755261989551,0.11169736773329078,-2.6605939604271462
LOC646533,-0.010531527435439579,5.406654741176871,-0.4567568388459017,0.6485131137627194,0.8729940290926821,-6.137568416166787
LOC646537,-0.010294672177197706,5.266395946646258,-0.5263182755982352,0.5994521381939332,0.8501842627891752,-6.104488555536681
LOC646543,0.007054408771977921,5.232964796346939,0.36313637642939334,0.7170193034193975,0.9030807870881209,-6.174718203763165
LOC646547,-0.07264086597939566,6.246136697244898,-1.7401974316858377,0.08389557002229069,0.38589163513030755,-4.7865202019855735
LOC646548,-0.027938199322803094,5.612753866568028,-1.6097284411624133,0.10958049085289102,0.4350273503717728,-4.994222499146347
LOC646549,-0.014666029105768997,5.319602318333334,-0.7925332524434179,0.42931387582849845,0.7491250911328826,-5.934897770201736
LOC646550,0.01828214847664809,5.203801959217687,0.9450955208224597,0.3461450315864134,0.6886761593209918,-5.807122433277241
LOC646552,0.005441035015110263,5.282639810503402,0.27528106071347913,0.7834828984215242,0.932111813961568,-6.201876488737977
LOC646554,0.01760990695467049,5.162219065204082,0.8703136518184994,0.38553342835644033,0.7170477716721287,-5.872528570343549
LOC646560,-0.001993880833791094,5.366491810585034,-0.10258472048034417,0.9184309413760523,0.9780601937454316,-6.233487195408983
LOC646561,0.0011248410597531654,5.449911300438775,0.05628573953661174,0.9551898253470841,0.9887938665402298,-6.2370511994771505
LOC646562,-0.026763257605769253,5.650235738904762,-1.0438533205511447,0.2982492338247012,0.6494443197183385,-5.712598482196748
LOC646566,-1.6298563049504947e-4,5.218695719258504,-0.00882196894627728,0.9929730167158027,0.9983445339680647,-6.238548586601132
LOC646567,-0.024591053315934114,8.533823760387754,-0.6716675210345112,0.5028387389689425,0.7955732958935818,-6.020328532866163
LOC646568,-0.05260739089010991,5.70203273292517,-2.255874739276894,0.025539002190021497,0.220787500723867,-3.8155382545388976
LOC646569,0.03869971014560451,5.371466548673469,2.0134827795488475,0.04587009710663818,0.2945747916357753,-4.301455152399872
LOC646570,-0.020917351120879488,5.373747340591836,-1.098001377477565,0.2739806871099597,0.6282575073140308,-5.6568479317103355
LOC646572,-0.04705592344848933,5.4892282571360544,-3.0691539210945904,0.0025525679040994125,0.06774598560148258,-1.818284660461515
LOC646573,-0.011802087130494254,5.675913835544217,-0.643690976819989,0.5207685170558167,0.8076628049645214,-6.038106078802529
LOC646574,0.013355520609889884,5.330674552306123,0.7204656795867491,0.4723706745853923,0.7775769116086395,-5.987522065425348
LOC646575,-0.03582918920192343,5.283387737142857,-1.8652615165406952,0.06411749848962722,0.34163386021278824,-4.5728857666318525
LOC646576,0.01778959954807707,5.320725843047619,0.7667748824903368,0.44443242457395227,0.7598243267628044,-5.954277781393076
LOC646580,-0.014072721862637503,5.444999374680272,-0.7623868398347402,0.4470381890504559,0.7616906380990905,-5.957515944920596
LOC646581,0.017892721582417597,5.20382459455102,0.968739778740676,0.334249880288357,0.6787073031671568,-5.78533505880876
LOC646582,0.0078118478420331275,5.204115545503401,0.44442524198120537,0.6573820547685646,0.8777196946576415,-6.142945671724598
LOC646584,-0.03098512816895625,5.260708115306122,-1.7941550414683507,0.07482253488976974,0.3668288582598914,-4.696087186026546
LOC646585,0.03649161745741763,5.368305221312925,1.648473166215901,0.10136929189603894,0.4206725068460051,-4.934167075448121
LOC646588,0.0063822705934067185,5.27249731320068,0.433474772173887,0.6652987944782816,0.881734139476825,-6.147597653588488
LOC646589,0.014831458439561091,5.3537768857482995,0.8810299283955837,0.3797250627812325,0.713439406411627,-5.86348292787698
LOC646590,-0.0037400144162089725,5.3339317850340136,-0.1959633071225465,0.8449067382556209,0.9544041386144498,-6.219981041985801
LOC646596,0.024382095784340908,5.218050169646259,1.1069768868023795,0.27009351117778313,0.6248145040699943,-5.6473389211500775
LOC646604,-0.026885327570055195,5.600674984891157,-1.2640951507650269,0.20817609501868742,0.5633974771016093,-5.468585821108612
LOC646607,0.016646487803571496,5.3408307962653065,0.8206691804863193,0.4131499197361165,0.7373303070945083,-5.913003796584087
LOC646609,0.017418806824175525,5.838409918176871,0.7087570649668873,0.47958619743669384,0.7819408864487808,-5.99560191484497
LOC646615,-0.023080402361263682,5.337703041782313,-1.2348405607351005,0.2188397713755938,0.5748293760656478,-5.503627205192716
LOC646617,-0.003835665318681848,5.501951245945579,-0.18475998800683366,0.8536693319250533,0.9578786365859415,-6.222047328434636
LOC646625,0.021730213802197647,5.193584089544218,0.9935715364938901,0.3220474159101232,0.6698603834360285,-5.761881521457686
LOC646626,-0.01942304263667577,5.572002760656463,-0.8826903172325913,0.3788299970151454,0.7130517181479372,-5.862071590273666
LOC646627,0.0018309542603021291,5.264542565027211,0.13578631321865747,0.8921740710334658,0.9693941494863879,-6.229652659168855
LOC646628,0.023308208962912257,5.439314713244898,0.9235188962136189,0.3572347275508273,0.6955967473071765,-5.826540539710462
LOC646629,5.101159258241488e-4,5.175253263585034,0.02731100525491524,0.9782483401760429,0.9941891765407773,-6.238224872880333
LOC646630,0.06450717186813254,11.426765571156462,1.9060926022828477,0.058569858562238564,0.3281541050413459,-4.500079548177266
LOC646631,0.0055757869134617005,5.307136858095238,0.2998747942190346,0.7646919257794885,0.9238373658481399,-6.1950262905968545
LOC646632,-3.847893544000701e-5,5.556477233510204,-0.0020899387543548737,0.9983352757422556,0.9995017468705539,-6.238584181764046
LOC646638,-0.006737334520604594,5.374560874802721,-0.3676368000508189,0.7136674168683751,0.9017577192190039,-6.1731260846314955
LOC646644,-0.04882921017994495,5.437447642180272,-3.172319080232322,0.001837886460601413,0.05700014592701655,-1.5261974048778804
LOC646649,0.03271844886813138,5.281305378585034,1.7610479891101347,0.08028817464791162,0.3775262887196084,-4.751888038673826
LOC646653,-0.012174315909340875,5.502045033401361,-0.5944455956988735,0.5531185387626668,0.8256485975229717,-6.067571697021361
LOC646654,0.00539025985302168,5.323825798938776,0.28262643524694486,0.7778566948557757,0.9300850109576078,-6.199891836140892
LOC646663,-0.03286790655082432,5.378124433367347,-1.6273907522873965,0.10577369674599944,0.42913041491605713,-4.967016111706973
LOC646664,0.045954497111263586,5.150542356503402,1.8859641690287068,0.06125219991742393,0.3347672408008634,-4.53615816645312
LOC646665,0.0010677578337913258,5.449800289319728,0.05774606374412571,0.9540285166922107,0.9883374425769855,-6.236970511322124
LOC646667,0.016588585865384715,5.310140764190476,0.9294735742400705,0.35415186397568943,0.6939813776720942,-5.82122582719781
LOC646670,-0.01774766080906565,5.456631894993198,-1.0054528797623552,0.31631404774841126,0.66531592694877,-5.750452543513029
LOC646672,-0.17972189350961507,9.575108028571428,-3.2346862159251635,0.0015010677896668187,0.05048210708894211,-1.3455562231233023
LOC646674,-0.017901693281593235,6.060913199272109,-0.5738117255164484,0.5669631067279972,0.8336397600727105,-6.079224473911622
LOC646675,0.013188836755494305,5.794366830027211,0.5152284174625557,0.6071593910773077,0.8534885947394646,-6.110074892140572
LOC646676,0.002414713982142853,5.411792752959184,0.10354477473056414,0.9176702950607598,0.977935816196279,-6.233391310984708
LOC646677,0.019721446712912396,5.492531881435374,0.9635841941353617,0.3368206347305456,0.6810568823293434,-5.790131060252869
LOC646680,0.048312541322802126,5.33335425455102,2.1564537549266807,0.03265778769973909,0.24963784851424645,-4.0211029142842625
LOC646686,0.04967568533653835,5.385360290714286,2.349134427178731,0.020134071023772432,0.19696671151611406,-3.614882121567021
LOC646688,0.08206637979395652,12.55940493112245,2.3879733781484926,0.01819862053084271,0.18800455253197337,-3.529097397513706
LOC646691,-8.911783997249512e-4,5.392422772115646,-0.04871551848582065,0.9612114549272384,0.9904987954305998,-6.237436357572227
LOC646697,-0.003398537854395158,5.571970253911565,-0.165530333084252,0.8687516712235266,0.9617357840412445,-6.225310580939201
LOC646698,0.020462272159340916,5.210948088931973,1.06001363377858,0.29085912287012267,0.6436999151631321,-5.696250365450934
LOC646699,-0.013975714034341618,5.412477042163265,-0.680364772615644,0.4973326934664075,0.7926559342425914,-6.014648782210873
LOC646700,0.04145837478846173,5.258673805523809,2.0845107725985006,0.038825642559873814,0.27138226047299696,-4.164437249297782
LOC646703,-0.01401365438873673,5.452877179884354,-0.7690896851267773,0.4430613533621418,0.7587818033110991,-5.9525621424403745
LOC646706,0.05429954844917573,5.167230536129252,2.3734583246136416,0.01890179884923029,0.19106426657850026,-3.561309367642995
LOC646708,-0.013190132398351904,5.359000706408163,-0.6860863009326856,0.4937282795237157,0.7903342411310036,-6.010872741154026
LOC646709,0.02698378118131877,5.317489967136054,1.4315189933448986,0.15438239942125997,0.4983177161270045,-5.2526519261946305
LOC646713,-0.024536429901099294,5.471891523061225,-1.3027286546831374,0.19468362112992074,0.5494995040083428,-5.421081431649899
