Sample,AIM2,BCL2A1,BLNK,C11orf75,C14orf11,C14orf82,C19orf59,C1orf71,C5orf41,C9orf130,CABIN1,CARD16,CARD17,CCDC82,CD274,CLEC12A,CLEC12B,CRIP2,CTSL1,CXorf21,D4S234E,DDX3Y,DSC2,DYRK2,FAM26F,FCGR1A,FCGR1B,FCGR1C,FCGR2C,GBP3,GPR68,GSTM2,HIPK2,IFI16,IGF2BP3,IL7R,IRF5,IRS2,JAM3,KDM1B,KLRB1,LGALS3BP,LMTK3,LOC100128460,LOC100128498,LOC100129067,LOC100130154,LOC100130289,LOC100130332,LOC100130624,LOC100131718,LOC100132199,LOC100132425,LOC100132510,LOC100132728,LOC100132761,LOC147804,LOC283267,LOC387934,LOC389286,LOC389342,LOC389386,LOC390876,LOC391769,LOC400652,LOC402221,LOC439992,LOC440525,LOC441032,LOC642073,LOC642076,LOC642567,LOC643007,LOC643779,LOC643882,LOC644037,LOC644642,LOC645351,LOC646821,LOC646909,LOC646949,LOC647074,LOC647908,LOC648343,LOC648733,LOC648740,LOC648863,LOC648984,LOC649330,LOC649801,LOC649839,LOC651919,LOC652113,LOC653324,LOC653737,LOC654074,LOC727848,LOC728207,LOC728310,LOC728602,LOC728744,LOC729342,LOC729687,LOC730746,MAST3,MIR1974,MIR574,MPL,MS4A2,NDUFA5,NELL2,NHLRC4,NPAT,NUDT2,P704P,PARP9,PIK3AP1,PIK3CG,PIK3IP1,PKN2,PLSCR1,PPIB,PRIM2,PRKCA,PSG9,RNU4ATAC,RYBP,SDPR,SELPLG,SERPING1,SIDT2,SNORA12,SNORD13,SNORD62B,SPOCK2,TARP,TLR5,TMEM106A,TMEM51,TMSB4X,TNFAIP6,TNIK,TRA1P2,TTRAP,TYMP,UHMK1,USP6,VWF,ZNF148,ZNF609,Condition
GSM1033225,7.3253462805,8.566905689,7.193001705,8.388351434,8.134227152,6.896446836,7.722065011,10.16144074,10.083557893,8.131868308,7.475498948,8.604438503333334,5.795535098,6.21226991,5.127541574,7.58203410225,5.335939725,6.357072295,6.6644229883333335,7.566612459,6.714676738,7.934964711,6.510606973,8.14714491475,8.515568369,6.504506589,7.095408315,6.666528831,6.276563612,7.512813736,6.454432296,7.1926646089999995,7.440569438,10.5180074,7.868182718,10.958324365,6.2932034545,8.117443529,7.523381436,6.160034225,11.5730312,6.442291355,6.881322071,6.732404804,6.291624347,7.830903827,11.08885986,8.795686706,5.6698150695,8.637263323500001,10.35834315,9.615990526,9.656354193,8.154450569,5.76903748,5.936132827,9.33452667,7.28242489,7.981538962,6.894608142,12.405081135,6.835312622,7.014672445,6.670981955,7.781145446,11.12883087,6.199632626,7.921355804,7.063887131,9.811674223,9.198308991,9.484776122,10.66520582,8.610595994,7.151937477,8.734331229,8.21446426,7.099937189,7.604441572,9.8629508525,9.18090488,7.506432494,6.482449532,10.14793082,6.191479359,7.611489618,7.585011139,6.953958189,8.210016891,8.714604877,10.20370193,7.078251699,7.232719733,7.132644604,11.1061065825,8.577314272,6.905757358000001,7.54495781,6.05108737,7.408582129,5.5620457740000004,8.399294001000001,8.807991941,7.932197948,8.410944664,8.51593357,6.802850089,7.779290271,5.984882675,7.658589383,9.123537197,5.959957955,7.400913503,7.6374293085,8.822944341,8.814684927,9.978465148,8.741882922,9.824323213,8.330101511,7.036311769,9.124013713,5.499675372,7.899755035,6.145014315,7.553053345,9.242936115,10.57004411,7.676522923,5.877653122,9.730237021,9.560405609,9.742049377,6.254238776,11.4412376,8.304933042,7.058741527,8.985701545,6.11313228,10.765257472,7.3743993505,7.149828627,9.51165725,8.8109155955,7.4886518035,7.339465984,7.214160242,5.782480417,9.889790696,6.595666116,ASD
GSM1033227,7.8002671935,9.462119322,7.4905325210000004,9.08991375,8.122112888,7.132370344,8.164128274,10.0052877,10.2011783465,8.23960386,7.340514913,9.251080767333333,6.365127361,6.699225064,5.522510076,8.10768293,5.479444932,6.479988089,6.997820806,7.740927133,6.510097285,8.332040711,7.0839530765,8.05446510825,10.46513555,7.912194373,8.315617569,7.812821118,6.907310476,7.360578768,6.26112994,7.631086546000001,7.184827072,10.73151313,7.46956862,10.848850725,6.3163297985,8.340553433,7.089877704,6.542256294,11.57519405,6.623742038,6.318563364,7.227389308,6.581019961,8.203068875,11.1089062,8.915231908,5.978615920999999,8.774615238500001,10.63581025,9.556503876,9.54768374,8.215130062,5.964316117,6.0518989725,9.647940025,7.313164536,7.811533889,6.972123877,12.58375823,7.288915584,7.184148809,6.858944422,8.082075075,11.42373555,6.270535059,8.044008266,7.218112486,9.908049286,9.801364333,9.854254696,10.44833455,8.762846541,7.402773968,8.975122482,8.370125562,7.16190172,7.984672018,10.157764705,9.332145824,8.271182709,6.737376088,10.30622957,6.355899296,8.069180652,8.324133085,7.856784011,8.615053487,9.067692753,10.26897746,7.174840379,7.000025226,7.141922071,11.082439763,8.569312069,7.1660391315,7.396049564,6.38614782,7.818049133000001,6.180311096,8.2730746255,9.045986432,8.42079309,8.720608374,8.473972904,7.16869071,8.087830316,7.231400652,7.272023287,8.61942173,6.190560324,7.2811407,7.0918729435,9.394903059,9.372550392,10.56546728,8.839619935,9.449919242,8.459503959,7.659220413,8.682864836,5.787804596,7.256676482,7.244303069,7.750612933,9.450554973,10.04773629,8.011470343,6.193486458,9.863698032,9.825145832,9.678826555,6.94665573,11.09702611,8.133557055,7.494014381,9.34889606,6.59702208,11.0016651385,7.838110916,7.016576651,8.864057409,9.144844496000001,8.114653066999999,7.475498948,7.612029589,6.120911344,9.499991986,6.442653014,ASD
GSM1033228,7.1670063545,9.470258629,7.713946611,8.200623952,8.304566188,7.496197766,7.935609587,10.11821526,9.957933173499999,8.628384779,7.663912938,8.789943889666667,5.9347985685,6.988686174,5.357387132,7.73663769425,5.302941384,7.358463113,6.646217155666667,8.0637885525,7.095816634,8.560911689,7.1716887475,8.18307974425,10.14321945,6.499454838,6.869004712500001,6.588955713,6.749988707,7.619824741,6.215259041,7.7619452110000005,6.787779199,10.59730403,8.122450015,11.123899155,6.3261640539999995,8.580122592,7.226084733,6.453902047,11.22280629,6.338015153,6.272844912,7.164556346,6.556884999,8.577714434,10.92305008,8.81520497,5.8174245525,8.86348126,11.08885986,9.428338686,9.497961608,8.180764312,6.104927123,5.903043777,9.605907707,7.243075363,7.639294111,6.675452624,12.924813955000001,6.433596289,7.214412957,6.799272915,8.161218637,11.34706545,6.647587557,8.112645733,7.495680001,9.512368396,10.07312753,10.04233523,10.42099739,9.214967472,7.732709177,9.1071307975,8.704152835,7.372787814,7.848606315,10.36252742,9.257268514,8.281846238,6.888422607,10.24501781,5.989741976,8.031585346,8.053778981,7.506432494,8.873927179,9.212650549,10.25669942,7.533953067,7.072456791,7.176360097,11.3036166365,8.75054464,6.9501379275,7.745974153,6.623549346,7.6141489655,5.51383931,8.5201372435,9.442396954,8.540053467,8.872053671,7.429078956,7.130627211,7.696180368,6.575582779,7.867877511,9.062892888,6.222170677,7.642556729,7.1369817895,9.331020302,8.7576317465,10.41560523,8.90483972,9.775403963,8.533611258,7.326502916,8.7785186,5.667251873,7.715097286,7.07171498,7.444051658,9.340181817,9.944897372,8.045960576,5.61837804,9.317688837,9.76692642,9.43483644,6.846399478,10.99291968,8.053422494,7.274580735,9.795932589,5.962493185,11.1584992715,7.621583906,7.074843002,8.785449254,9.372068979000002,7.3569918009999995,7.037118111,7.875550001,5.956661788,10.08884594,6.666293902,ASD
GSM1033229,7.112924602,9.259102826,7.063160277,8.911519039,8.080738921,6.800813059,8.922208067,9.78600212,10.122328485,8.093684074,7.73421049,8.560048737,5.9596396825,6.317531253,5.443225232,8.28128430875,5.360159972,6.481707963,7.178715632333333,7.267204659,7.211229335,8.188448126,7.648829613,8.09773350625,9.756740145,7.498482476,7.809043227,7.238346175,6.805978552,7.981892441,5.847594143,7.050900803999999,6.790436996,10.62626823,7.535680026,10.9450909865,6.5306279155,8.714604877,7.522829739,6.269541502,10.63690041,6.338015153,6.75580361,6.992368954,6.773816697,7.884590957,10.89315249,8.295865017,5.966214022,8.607809807,10.45163644,9.33156187,9.206601646,8.189484034,5.848298391,6.1869928335,9.137891678,7.357723293,7.398998229,7.279354305,12.759248549999999,7.184863395000001,7.038057423,7.135646567,7.921933342,10.97175961,6.325035038,7.782692506,6.959439927,9.640115389,9.321923296,9.732506477,10.21754751,8.155154487,6.967615547,8.6260344465,8.074456947,7.06489187,7.49984917,9.771658317,9.111035086,7.622267824,6.550200559,9.972313729,6.188927085,7.580145222,8.14981919,8.014789658,8.437278917,8.80306234,9.97315376,7.245032611,6.165663255,6.908245727,11.2048271455,8.257535103,6.9699518355,7.496425212,5.932182242,7.533504111500001,5.828897331,8.145684388500001,8.601307529,8.087212122,9.021496708,9.26474186,6.763302744,7.904976938,7.016850151,7.317032957,9.54915223,6.533325085,7.348858836,7.627196659500001,9.026688126,9.279932703,10.36814165,8.580122592,9.689608431,8.415066205,7.756752517,8.240350488,5.976878627,7.83216654,7.113327114,6.713553327,8.927282465,9.927361308,7.487811754,5.899126765,9.462119322,9.83292455,9.283258471,6.814608652,11.27768135,7.847108225,8.174962421,9.069377103,6.857336809,10.6598877885,7.613551514499999,6.983693638,8.016369935,9.571713177,8.359418321,6.570093517,7.755486138,5.960089589,9.43483644,6.610282167,ASD
GSM1033230,7.1953466415000005,9.755199617,7.177097805,8.710259852,8.245674885,6.811000774,8.737980468,10.09644537,10.331395875,8.071838891,7.6420236,8.947495160666666,6.066600211,6.732404804,5.488811159,8.243167606750001,5.528108901,6.312338267,6.957355462,7.9317367585,6.871639786,8.516326382,7.64297262,8.19654191875,9.783747965,7.396049564,7.8550284565,7.269170774,7.016330001,8.061940664,5.929526529,6.919573815,6.774281227,10.83209536,7.987634336,11.231497430000001,6.2621007495,8.870645279,7.589644635,6.433986614,10.63346925,6.024020887,6.74712675,6.695175954,6.498738956,8.617111625,11.01360199,8.960489495,5.6344165645,8.753515008499999,10.32343186,9.770023428,9.564990068,8.263934497,5.98383243,5.497083478,9.495380541,7.581602214,7.715424285,6.572291042,12.692826714999999,6.961931025,7.098537797,7.158278249,8.330101511,11.15404767,6.882069548,8.01542911,7.451043879,9.78299777,10.13440125,10.55144853,11.11212916,8.85588912,7.313937584,8.8523574565,8.138526082,7.221686049,7.536188745,10.367047355,9.326648485,7.996708218,6.883394464,10.36814165,6.291931576,7.965408589,8.475235899,8.062615632,8.806175857,9.162140585,10.43282046,7.45907062,6.295361272,7.163859324,11.185666033,8.593656991,6.8104161405,7.526143744,6.200223854,7.832301937,5.914749474,8.55567388,8.859649111,8.263210613,8.874912357,8.204437531,7.185785263,8.072167003,6.77886101,7.784823579,9.723754992,6.673734393,7.312622177,7.445401003500001,9.052762686,9.398432327999998,10.36281341,8.632009903,9.490398219,9.013892187,7.645939073,8.224960626,5.592499214,7.863606997,7.148872421,7.551864527,9.599399707,10.27719071,8.252646593,5.6943449185,9.2098695330000009,10.20546465,9.490969188,6.664669545,10.92427607,7.886665141,7.924960058,9.117690565,6.877484906,11.173827954,7.7303147295,7.37615861,8.42789375,9.8906991975,8.3032536945,7.352459423,8.000694007,5.862715822,9.816211798,6.749780774,ASD
GSM1033231,7.1850869809999995,8.816975753,7.1106004,8.620244791,8.116459628,6.785130702,8.383153191,10.07563625,10.046881227,8.034168502,7.55926151,8.656136897333333,5.9531523485,6.324153378,5.081225668,9.64064191475,5.847005753,6.231586909,6.65334898,7.5343481615000005,7.264214983,8.105089723,6.998891057,8.0914096855,10.14517372,7.162902072,7.2904775685,7.027745669,6.79131863,7.639294111,6.07999548,7.4256788385,6.953712943,10.62269705,7.381870639,11.16178709,6.9648663299999996,8.632009903,7.599296852,6.326669074,11.25926221,5.956134972,6.550991989,7.026004651,6.681456742,7.689323191,10.98511337,8.139496694,5.778352248999999,8.455865839,10.29656057,9.086665083,9.007075728,7.863606997,5.740142896,5.9655762575,9.17157391,7.289377889,7.430438236,7.064399827,12.55527318,6.8155296565,6.784520166,6.715489061,7.420585114,11.21174308,6.224284096,7.96070996,6.835838344,9.640870083,9.198891917,9.502641649,10.00800106,8.035124729,7.270213831,8.55206774,8.120754292,6.774949692,7.524467224,9.788023577499999,8.756502918,7.831188619,6.390571406,9.467714928,6.176788769,7.538848338,7.304764209,7.686094906,8.14148214,8.796199151,9.747293351,7.281411924,6.805769098,6.774281227,11.147435562,8.085896722,6.49133866,7.528799059,6.218868232,7.4307113545,5.567957894,7.857383337,8.40792099,8.111958167,8.920228726,9.144197172,7.276855255,7.489735928,6.388226097,7.147882837,9.461566268,6.900139538,7.485818822,6.980679985,9.062892888,8.8329639905,9.891428348,8.919186331,9.901808826,8.493138728,7.409481432,8.292524152,5.993635558,7.823233471,6.589312138,7.293629272,9.512368396,10.20370193,7.891964125,5.5987257765,9.917172656,9.858194313,9.511005699,6.791994627,11.38957825,7.92043007,7.894774994,9.010851578,7.072456791,10.6937349165,6.803338967,7.050886868,8.241804832,9.306841873500002,7.78994998,6.995478606,7.610335601,6.235041226,9.932395756,6.662205565,ASD
GSM1033232,6.8106314645,8.929223071,7.033956813,8.190956381,8.195354786,6.56296129,8.99452134,10.19982629,9.966047679999999,8.129539348,7.481141936,8.619152859666666,6.087620107499999,6.277946123,5.333096275,9.2173464305,5.729722498,6.743080214,6.730530424333334,7.5341001445,7.055161707,5.295606095,7.28959985,8.22885817125,9.413352405,6.374504564,6.5992429645,6.38805211,6.317344463,7.427110877,5.96119,7.056479807500001,6.980119472,10.48886699,7.82088521,11.613213115,5.72008457,8.642215194,7.377943578,6.184591739,10.86958631,6.366927147,6.565984936,6.784917791,6.247772964,7.702515754,10.90297013,8.30570502,5.788433804,8.512200399,10.32661155,9.386958442,8.931196374,7.910222198,5.785731951,5.785781633,9.186473033,7.089099247,7.415307695,7.011126054,12.750869005,6.6916638715,7.076954895,6.533535022,7.70816726,10.80276467,6.368749354,7.828738329,7.335645091,9.331020302,9.408151328,9.229548149,10.53547869,8.753534165,7.070711355,8.536154171,8.11091112,6.970704593,7.5819096010000004,9.928753129,8.936983507,7.904052819,6.30076192,9.879302575,6.03736324,7.390214043,7.170713341,7.069979496,7.86207792,8.93747805,10.02338088,6.963050819,6.31616792,6.701965944,11.4096142025,8.263210613,6.6075507745,7.454005749,6.03380919,7.509736479499999,5.526968601,8.055828174,8.384669841,8.168123426,9.079510479,8.84105031,6.764802637,7.865696523,6.35846224,7.274822877,9.809483708,6.126232145,7.523381436,7.2600237535000005,8.97359352,8.881280714999999,10.06291444,8.667844393,10.08087619,8.534378213,7.118960373,8.138839363,5.625390675,8.216219605,6.375584624,7.479045059,9.651327013,10.04316277,8.165775823,5.6472584585,9.818683125,10.29656057,9.847251986,7.341527266,11.47762728,7.646514797,7.306388318,8.922719622,6.271195499,10.841552908,7.348730925,7.271776296,7.969073494,9.1159113705,8.0034881405,7.514436665,7.293629272,5.96678443,9.925188627,6.685233025,ASD
GSM1033233,7.187401494,9.551809046,6.976755905,8.359966335,8.114001656,6.760638992,8.552670763,9.923707184,10.26849501,8.083850576,8.000019718,8.879250921333334,6.3685334435000005,6.067172076,5.259251163,8.7535565435,5.397234386,5.715905771,6.669032562666667,7.708308897,6.892986539,7.854980708,7.435324362999999,7.8703763975,10.01314287,7.311357954,7.659525211,7.411867095,7.156224539,6.853983466,5.632830457,8.422025597,6.501217446,10.81592773,7.326230402,10.99642111,6.543597369,8.446638798,7.389746035,6.182131322,11.41338912,6.214565807,6.19741272,6.965728578,6.828491703,7.625980477,11.00016243,8.324133085,5.825571998,8.3071429825,10.08531366,9.333930797,9.073147454,8.400000303,5.927575922,6.0330299795,9.40757995,7.327279484,7.175872367,7.507776852,12.346829825,6.8681418395,6.805769098,7.069071775,7.717511917,10.91171211,6.327013088,7.891628131,7.121345008,9.666757754,9.335159497,10.01576676,10.21171632,8.04262827,7.033956813,8.426841796,8.199864398,6.94281086,7.635815677,9.808126872999999,8.841465529,8.128820609,6.197895541,9.554444959,6.057332108,7.476289971,7.535953454,7.648772678,8.313788281,8.615880555,9.749404455,7.377413351,6.318381414,7.003819914,10.964336196,8.115789066,6.5767110065,7.46725528,5.894986266,7.6501018819999995,5.736844155,7.686704481,8.408259126,7.931537075,8.520615142,11.44929625,6.56636403,7.627134481,7.246046547,7.213168217,9.162678161,6.689708114,7.22510557,7.076702331,9.138511513,9.41083851,9.909777183,8.813426535,9.758139207,8.690488196,7.645029947,8.120373459,6.074217377,7.707857774,7.223282401,7.761834775,9.607383709,10.77289553,8.082778165,6.059927693000001,9.327888408,10.34969132,9.378415305,7.089643632,10.69324256,7.560668972,7.6133923,8.850514905,6.655841169,10.9424345175,7.860776703,6.884763933,8.242810949,9.269341167,8.2232812515,7.47735327,7.526143744,5.78342996,9.756740145,6.430505486,ASD
GSM1033234,6.634104235000001,8.17330393,7.118960373,8.442472564,7.412391504,7.351730954,8.402220214,10.81069647,9.482887576500001,8.960489495,8.172601777,8.042977985,5.5921811475,6.136278314,4.909019825,8.9832577685,5.277377185,7.09630591,6.332893661,7.5314972175,7.598081764,7.231647422,6.5132501485,7.8219618585,9.34194876,6.684144996,6.3671387635,6.21242681,6.111033509,6.975063562,6.803514297,7.4814793360000005,7.921933342,9.702998675,7.561566442,11.444022395000001,5.7943007645,7.451320603,7.80657285,6.152734612,10.73832143,7.208460079,7.033712984,7.730668991,6.635022836,6.714916449,10.9203093,7.777196396,5.8073707635,7.981452117,11.03707143,8.284257663,8.776033191,7.494294159,5.522481942,5.3507397875,7.958800926,7.357180163,7.528237461,6.085201464,12.697210655,6.7295991829999995,6.719132429,6.474898078,6.596839317,10.05936311,5.713783522,7.398257347,6.15541449,10.12760582,8.927282465,9.483393101,9.595950846,9.688898825,8.057725711,7.892425938000001,8.923674803,6.720160983,7.670742582,8.499263490499999,7.443251844,7.710748848,5.693466804,9.210468921,5.277360908,7.341527266,6.164747585,6.96830508,7.66358841,7.265777055,8.520956759,7.788615509,6.878173273,6.301277691,10.8465372535,7.837025485,6.349628399,6.777417525,6.501891817,7.9007510110000005,5.492048038,7.2783856060000005,7.84346689,7.669331734,9.275306987,8.7513803,7.300477862,8.822012339,6.001037682,6.644628903,9.529894363,6.532597058,7.408159787,7.970619752999999,8.335990332,8.506165660499999,9.678069795,9.169297592,10.42836521,7.938807856,6.262484918,9.014987435,5.554044809,8.087525127,5.920321798,7.545987103,9.755199617,10.67958317,7.695901478,6.314521227,10.17952918,9.920555936,9.519553805,7.055442271,11.40759651,8.06822691,7.722666656,10.16327214,6.31366369,10.581427927,6.933091611,6.756709671,8.648724929,8.5480238005,7.715701672,8.316390736,6.469684534,7.842864163,10.14040003,7.002684492,ASD
GSM1033235,7.837169169499999,9.455062572,7.28242489,9.181445438,7.563249351,7.208460079,9.919649126,9.860647261,9.741704035000001,8.7785186,7.649036153,9.273334776666667,6.8909344165,6.373300843,5.996515378,9.5658224895,5.781279237,5.489514697,7.637672723666666,7.856006337,6.372529493,7.974296355,7.945874124,7.90423834325,10.10541314,8.231761394,8.458623613,8.107794901,6.743927003,8.602519497,5.850024272,7.121585353,6.968057954,11.38957825,7.943943179,11.437471405,7.127069148,7.475498948,7.225359145,6.999102544,10.67958317,8.133893071,6.208974014,7.90151349,6.749988707,7.030272404,10.83613535,7.805702114,6.28812954,8.2879526985,11.4675636,8.375481359,8.764313126,8.26245896,5.7439839600000004,6.194108052000001,9.100247037,7.080002161,7.325962036,7.473061996,11.997576485,7.907450351,6.600318927,6.810786855,6.900813495,11.10200721,5.76584962,8.007320835,6.265005953,9.845059252,9.069899776,9.370482427,9.735510302,8.288149871,7.986461138,8.274008547,9.004546742,6.99426071,7.570261654,8.8278902405,8.205783238,7.541865733,5.968882176,9.444219515,6.450606103,7.416332334,7.67563251,8.932573014,7.982517519,8.268414093,9.033728416,7.525858588,6.801042357,6.698615229,10.383640061,8.157992821,7.0754956159999995,6.857541394,6.587688072,7.7472118575,6.171158161,7.9549712295,8.539257778,8.194627124,8.943603321,10.16714438,7.186586753,6.671432868,5.892837898,7.16940676,8.813002994,6.892753368,7.212921389,6.719996151,9.134711043,10.520271205,10.81338458,8.891083718,10.09274299,8.243506803,8.704601637,8.133254086,5.651232816,7.579583918,7.806857762,7.359818066,9.436271734,9.490969188,7.854980708,6.555375428,11.12691047,9.491611729,9.101273185,6.143623565,11.13190334,7.492679318,8.814308476,9.990467415,7.034195189,10.63595609,7.984137285,6.559043956,7.982220884,8.967261255499999,8.875858779,7.867001748,7.522213326,5.597477762,9.934164168,6.516811558,Control
GSM1033236,6.4990149195,8.246766143,7.578208624,8.441805963,7.757946812,7.601209798,8.208183334,10.43395214,9.720421789500001,8.809423987,8.041671316,8.023491085333333,5.449907083,6.830844039,4.967776765,7.62588804775,5.379618056,7.104811726,6.500048827666666,7.456170787,6.588955713,8.69534071,6.4166879415,8.02358691275,9.799856386,6.209937205,5.786811347,6.271342495,5.628861494,7.639027445,6.402585862,7.495144749,7.295601785,10.03898903,7.009280337,11.798353405,5.9115814625,7.559544692,7.77165397,6.493736003,11.24312826,7.025006388,6.959439927,7.418429991,6.855604568,8.358862594,10.9172283,8.206844679,5.9635857665,8.9911380465,11.45500927,9.289049511,9.068230091,7.313448353,5.975180382,5.8817468235,8.207488655,7.254246289,7.519993997,6.78296836,13.04789744,6.2753868184999995,7.544100743,6.542830024,7.449034522,10.11278309,6.198558768,7.569962952,7.034412152,10.24010371,9.389373955,9.420740083,10.60367364,9.883305143,8.202055022,8.9575909095,8.501609949,7.236010275,7.854346862,10.026056242,9.377719185,9.038465348,5.601605189,10.483048,5.814336717,8.188766201,6.638827423,6.71011354,8.615053487,7.920733914,10.19982629,7.411564383,6.19358861,6.646301746,11.468683522,8.527487279,6.6418809855,7.626567615,6.595043191,7.8469932525,5.312210135,8.3234748255,8.322640455,8.488858586,9.274679651,9.373476267,7.115189972,7.128255296,5.877929127,7.743124355,9.54768374,6.684804044,7.94518657,7.435154964500001,8.168795251,8.291228731,9.925188627,9.004546742,10.54354674,8.113681016,6.25677505,8.616318536,5.961722458,8.28494839,5.808484622,7.650504248,9.516250295,10.21657259,8.1064102,5.624933769,10.76865421,10.41769936,9.790577069,6.791084851,11.81316422,7.676211561,7.560668972,9.925939471,6.393067664,10.957068822,6.334101183,7.007623286,8.312644942,8.634452344,7.6540709295,7.928655509,7.006674361,6.329458874,9.863698032,7.126796815,ASD
GSM1033237,7.727941826,10.272055719999999,6.619845911,9.01746375,7.430438236,7.42596897,11.77554797,10.07739847,9.643003326,9.308044136,8.123740862,9.518098123666666,6.310166749,6.669906311,5.405105795,7.73637189425,5.402026675,7.124588268,7.075156989333333,8.078397775,6.243383407,8.154450569,6.9506034329999995,7.497285240749999,9.391854458,8.966288726,8.3995706035,8.568926516,6.853326474,7.631469595,6.013737469,7.8806248375,7.770796859,10.52024793,7.580424814,10.658579765,7.775887136,7.920733914,7.867877511,6.606960274,10.7783375,6.863881414,6.876780586,8.847731931,7.094073005,7.15721167,10.84249131,8.226768048,6.247268859,8.2864348605,11.31774945,8.717045037,9.322414839,7.948080412,5.632500544,5.90378366,8.093986441,7.219293841,7.484718904,7.094584816,12.120518754999999,6.853587237499999,7.628855106,7.540583249,7.049670951,10.11459454,5.708121423,8.019561149,6.209281744,9.969812528,9.250385372,10.49803191,10.02523278,9.143662352,8.564166149,8.202419968,10.08432836,7.061942709,7.843735178,9.048068394000001,8.556521315,8.216594873,5.654469499,9.880878113,6.347297837,7.264473377,7.106037531,8.266496178,8.303837563,7.488105583,8.989166334,8.433358321,5.293311702,7.109609556,10.75607811,7.882387133,6.6746702995,7.241976655,6.795064194,8.4344919125,7.204792572,7.2867709750000005,8.016369935,7.684329732,9.618770735,9.555172624,6.654834643,7.632672824,6.024871045,7.293087929,8.72800436,5.899159616,6.965229594,7.9081522205,8.282181071,9.719343391999999,10.7101082,9.505823024,9.304595131,8.05085345,7.491589803,8.273767,5.708376275,7.757656628,7.591033319,8.351080881,9.836726895,10.24689004,8.741038581,6.4690367855,9.325494114,10.457296,9.094218399,6.784728955,10.57389922,6.736325133,9.226764947,9.992878563,7.214412957,10.980093741500001,8.0194455475,6.113434488,7.669866841,8.961028006500001,8.867036242000001,7.584119008,7.359570502,6.945302932,10.22725436,6.885007129,ASD
GSM1033238,7.831530595,9.879302575,6.497636797,8.846293525,7.694718411,7.153948363,10.93185413,10.10449022,9.8713228465,8.707221172,8.306468913,9.495327886,6.249884122999999,6.587317008,5.532275828,7.7432410452500005,5.26419414,7.214412957,6.8078317193333335,8.0533976075000009,6.685233025,7.874607007,7.2795037805,7.65662081475,9.281391263,8.682864836,8.1754833145,8.169839195,7.026524179,7.321795306,6.225120943,7.7913821865,7.577364422,10.84379665,7.417912818,11.034712875,7.425514395,7.870021424,7.896010591,6.387727379,10.88098095,6.919759185,6.873565355,8.31157968,6.847245107,6.953446713,10.49579401,8.132224605,5.920827751,7.9878259620000005,10.74088436,8.824745095,8.876254876,8.259012968,5.673326701,5.820228191,8.436832,7.297420689,7.225359145,6.651522347,12.033747177999999,6.821930311499999,7.29412934,7.130847944,6.940715631,10.27388201,5.941413862,7.726481378,6.137008934,9.640115389,9.165410361,10.01407266,10.15387342,8.647124866,7.90658059,8.026666608,9.283258471,6.747813561,7.435817217,9.2232606925,8.324133085,7.97922288,5.676055431,9.693068996,6.026392581,7.280859413,6.72116617,8.307413863,8.020217516,7.737396595,9.442396954,7.377673338,5.427833249,6.671791414,10.867653685,7.55926151,6.426113338,7.194964317,6.46730169,7.910017679500001,6.943269926,7.3439344325,7.58846603,7.664488953,9.467084512,9.717409162,6.377765929,7.905278031,6.117404848,7.010631768,9.20208582,6.028342098,7.277331117,7.905707984499999,8.555032971,10.056380065,10.28313337,9.140796035,9.752953497,8.292891863,7.6369916,7.978897509,5.501555187,7.952058388,7.512553632,8.722884259,9.801364333,10.46620035,8.351490466,6.2830066235,8.935512172,10.74490063,9.256042918,7.689032478,10.98831414,7.080678871,9.202640198,9.526374994,6.886902085,10.795766269,8.3669832755,6.19229508,7.625378542,9.1900255955,8.550236184500001,7.458048379,7.379270469,6.70216191,10.34969132,6.900139538,ASD
