Gene,Log2FC,p_value,adj_pval
LOC731109,-0.002767841030219341,0.8882602768593522,0.9683448333258019
LOC731139,0.023774371920329287,0.21951066331378907,0.5752453390009286
LOC731157,0.1183907017967038,7.42891670614214e-7,9.219318454825164e-4
LOC731158,-0.011735287380494997,0.6082046499771636,0.854240431133281
LOC731159,0.004484684945054694,0.8364941981348584,0.9510048011678953
LOC731170,-0.00911221521291225,0.6775820418921852,0.8864434567415936
LOC731186,0.016325688723901142,0.45581659777545336,0.767468755271255
LOC731196,0.009753914234890209,0.5376706247262732,0.8177980247203747
LOC731227,0.007917933770604286,0.6982274101456536,0.8948863295508728
LOC731228,-0.0023293512898352933,0.8982545100807166,0.9721124682051003
LOC731231,0.0260861652898348,0.16375659076867988,0.5113062961175959
LOC731236,-0.013084785140109977,0.5068275151047681,0.7981947172464658
LOC731275,-0.025376214888049534,0.14184835167884938,0.4816178057218833
LOC731282,-0.03333175159752765,0.08158048393349694,0.38062092791216734
LOC731283,0.0034635557527468988,0.8793277496998264,0.9656808817056893
LOC731308,-0.1124405564203298,2.637291573324553e-4,0.019060129423680097
LOC731312,-0.016948062228022386,0.37548277925617735,0.7106232379649564
LOC731314,0.08279003938049428,0.06511015280239646,0.3444665403076933
LOC731338,0.030994095417581993,0.09068368330372312,0.39993290005454585
LOC731365,0.1164932078983515,0.0025979596332778502,0.06832222955525694
LOC731366,-0.01740662241895622,0.4300265870969999,0.749778935092672
LOC731377,0.02726946347390142,0.1458185161665086,0.4870329141299499
LOC731396,0.0343030512967038,0.09240910394693558,0.4035081979486449
LOC731408,0.011244926626373485,0.5889199154076327,0.8452937709413147
LOC731414,-0.005458237968406485,0.767858656420864,0.9256483231685938
LOC731419,0.004323838082417526,0.8122723115632909,0.942805897070655
LOC731431,-0.03446068580906601,0.10542809952084244,0.4283365811948279
LOC731432,-0.0908486061771981,0.001493618238640085,0.05041723605532042
LOC731438,-0.0066733219079673604,0.7332917784283476,0.9098083288202132
LOC731444,-0.007576431835164408,0.6809259819556899,0.8883585149842042
LOC731477,-0.008066410385988843,0.6787967671252019,0.88709058109854
LOC731479,-0.02364500600274749,0.20107006209556805,0.5553548753221411
LOC731486,-0.013094925646978369,0.7899519174974825,0.9345013724553317
LOC731488,0.009171868809065852,0.6397159581561631,0.870328413130493
LOC731496,-0.020118157697802473,0.2867683481983141,0.6397812010518213
LOC731501,0.011510887542582171,0.5119742790832682,0.8016513804595812
LOC731511,0.021562888350274666,0.2928875483105347,0.6451064952683087
LOC731528,-0.047303918451923097,0.09701373879537256,0.4131273045259314
LOC731542,-0.011476286206731069,0.534022049307509,0.8155793809368604
LOC731548,0.0034904519848901177,0.8743883844637664,0.963854550147614
LOC731551,-0.026247446791209113,0.1354498095430588,0.4728531330951445
LOC731602,0.009326636021977877,0.623363256087515,0.8621965974444129
LOC731605,-0.009515027557692105,0.8265497511115252,0.9475486987353003
LOC731631,-0.0027512586648348572,0.8483668900724728,0.9554496820765327
LOC731640,-0.0622692871016482,0.02921238031005949,0.23589362864752983
LOC731641,0.013163106354395583,0.519343971723688,0.8069259994108532
LOC731642,-0.05129621373763735,0.2353871318085015,0.5917530107765326
LOC731656,-0.0034046094354392067,0.8397988949364672,0.952521924405127
LOC731658,0.023963142447802392,0.28151503036185066,0.6358266022819835
LOC731670,-0.0037579538489008525,0.8444165302905291,0.9544041386144498
LOC731682,-0.2997693245975289,0.35384130429140015,0.6936476334877941
LOC731714,0.03753736476098899,0.055732779349624804,0.32231474491006795
LOC731718,0.01519797829807691,0.5023583964392442,0.7954545840665246
LOC731724,0.07651945151098898,0.0028688095260664473,0.07222078583269007
LOC731742,0.0054208861277471165,0.7972259140698278,0.9373751018932069
LOC731751,-0.12287246737912108,0.016891788003844332,0.1813591683284294
LOC731777,0.018915755043956314,0.6783679210129054,0.8867420646140963
LOC731779,0.008724171677198285,0.7144256295025704,0.9020305276314896
LOC731787,0.025369855745879227,0.11908625035887313,0.4494301073349282
LOC731789,-0.07831699314285807,0.014285480924100875,0.16622357197002854
LOC731797,-0.00495751457005548,0.6729528314227824,0.8846881046354181
LOC731823,-0.020277252098901626,0.37917696528442757,0.7131495188837406
LOC731827,-0.013192428307692348,0.5068914902338102,0.7981947172464658
LOC731835,0.007442243396978194,0.7937011515960334,0.9358716940588678
LOC731837,0.02228265190247252,0.2829686793752599,0.6368669854649371
LOC731852,-0.01736183274725321,0.3561969130376127,0.6951020648193141
LOC731878,0.029942913907967095,0.28475387821613496,0.6380876847001443
LOC731881,-0.013282095144231171,0.4445883126573047,0.7599373553049346
LOC731884,-0.0014958325975272968,0.9367636630436764,0.9834028493371604
LOC731895,-0.06141633246016487,0.05198269678971325,0.3124291618793824
LOC731898,-0.006023963818681803,0.7354688027164317,0.9102052768151294
LOC731909,-0.014072531376373466,0.5126460152025877,0.8019092878052493
LOC731915,0.05538856936538434,0.019494605631450952,0.1941650317589179
LOC731932,-0.03152095999107127,0.08366994684028357,0.3853099779280699
LOC731950,-0.05845325619230809,0.0019701693683121697,0.05924836609433325
LOC731954,-0.034059393274725305,0.5079627517192179,0.798794742139034
LOC731957,-0.008215904420329628,0.6438003508071523,0.871750512477835
LOC731969,0.016340021037088218,0.4367126512262194,0.754484068936036
LOC731985,-0.009896888461537802,0.8310556726463264,0.9487597456072725
LOC731992,0.00864589127060419,0.6263264489563563,0.8636654227688658
LOC731999,0.03526354493887316,0.10160642713140698,0.4208711998226338
LOC732007,-0.07479823863324216,0.04281713510776214,0.28429564502356497
LOC732040,0.01104005080631843,0.5866175445858726,0.8442628420523575
LOC732043,-0.001127988076236057,0.9327457311180067,0.9820897871865465
LOC732058,-0.010893797028846186,0.5952536099575696,0.8478194631717948
LOC732075,0.04746565762637349,0.08511592319148407,0.3886173183518202
LOC732107,-0.02179160710027462,0.31124103607347636,0.6605332096366124
LOC732111,-0.01925598113736294,0.28684901428181003,0.6397812010518213
LOC732134,-0.01044541182692312,0.7486369124275221,0.9163542002174523
LOC732138,0.061355334888736124,0.008905844806716275,0.12957179578512298
LOC732139,-0.054274248377747664,0.005147734721031299,0.09690226441928083
LOC732146,0.032654266721153964,0.16441688267673832,0.5122089172617253
LOC732150,0.003850467243131455,0.8445034174387931,0.9544041386144498
LOC732156,-0.009099918390109945,0.6672155727838136,0.8823985315650601
LOC732157,-0.018824401056318166,0.38890779879930526,0.7195952826852785
LOC732160,-0.0013001556497254508,0.9531136750012993,0.9878809482384838
LOC732162,-0.028193783260302627,0.043636147220764615,0.2869448760325902
LOC732165,-0.05657316018681389,0.13149521977443773,0.46672337662429186
LOC732172,-0.002125027528846526,0.9364780620643113,0.9834028493371604
LOC732199,0.014942478708791342,0.4029283103286503,0.7300934452191556
LOC732206,0.052604188013736605,0.021913658481311528,0.2050799974489863
LOC732215,0.062659002875,0.015199795975250325,0.17177155143793538
LOC732226,0.012527000635988654,0.5336931918449115,0.8153029493758396
LOC732229,-0.17636599165109945,5.37494642260375e-6,0.0021112825689496772
LOC732272,0.05615583020741727,0.5396237248907563,0.8188193596345946
LOC732275,-0.0067059120892861476,0.7044057181591339,0.8975289530842094
LOC732300,-0.01604487025412117,0.4647774115137113,0.772396386790597
LOC732313,0.04048239430082437,0.02677398074676807,0.2259925527237471
LOC732316,0.03999010101511058,0.09283796622902958,0.4044761960037503
LOC732343,-0.025248414564560246,0.19177902351524626,0.5455905946342469
LOC732360,0.054210763086538015,0.09773236993482619,0.41415014260677563
LOC732371,-0.04999534505357177,0.21016269504086635,0.5648796488500056
LOC732372,-0.016032021252747296,0.4498266890037783,0.7636677396484651
LOC732377,-0.04869291704670351,0.02011990483817288,0.19696618814078537
LOC732381,0.04075369597802198,0.19191941628911427,0.5457687251803475
LOC732387,-0.03576237221840663,0.09414491194340532,0.40740815240064115
LOC732391,-0.004781845837912248,0.8090873768834255,0.9415085501717592
LOC732393,-0.012976543246794805,0.33608427407691743,0.6803727239597824
LOC732402,0.030397293354395585,0.0707548545280754,0.3578415467062726
LOC732415,-0.03944567708928576,0.044747554148069364,0.29082713915265085
LOC732416,-0.009421173571428743,0.626556168316857,0.8637208052373536
LOC732419,-0.007227359796703221,0.7640854207803276,0.9234731341220896
LOC732424,-0.0019115441181315222,0.9281767520796609,0.9807225227295009
LOC732425,0.02566020181868135,0.32521304188019795,0.6720684588759848
LOC732428,0.0046079374285713385,0.8189403669396889,0.9448273195892338
LOC732429,-2.4784994505531354e-4,0.9885725953367706,0.9970935860401029
LOC732432,0.021764498050824036,0.7149228331636173,0.902232919530198
LOC732434,0.01877901726923096,0.29924344039871054,0.6501980461156489
LOC732435,0.00996149931936822,0.4873613523626189,0.7865555549459384
LOC732436,0.008382155277472415,0.6769538531432656,0.8862991468492698
LOC732441,6.246906662086401e-4,0.9745909873123082,0.9935282825859344
LOC732443,0.01145801460989027,0.6461368254543176,0.8725956763266393
LOC732445,0.032816142244505346,0.15996876736332574,0.505403122180318
LOC732446,0.01477392371840659,0.3575551656594089,0.6958697637541903
LOC732447,-0.007703453370879337,0.6449825670073536,0.8719459375549529
LOC732450,-0.0861610163145607,0.17369376203060646,0.5236389870431468
LOC732455,0.025637145623625665,0.2260613545125633,0.5810485154154242
LOC791120,0.015150837140109959,0.657650085063163,0.877813865930361
LOC81691,0.07015416222252813,0.010486167851168647,0.14205196948271687
LOC85389,-0.027285405807692845,0.4338449577590281,0.7524761498527258
LOC85390,-0.05139875099450581,0.09976112437084729,0.4180681550177686
LOC85391,0.03897860868406632,0.07346126550973366,0.36430388668279784
LOC88523,-0.04671183776923111,0.2919306849658595,0.6443592785299115
LOC90113,0.028984986215659547,0.14960844923394176,0.4921590207919872
LOC90120,-0.060163608708791734,0.1144665387718723,0.44371844670591576
LOC90342,0.023795343497252687,0.32400898747442175,0.6713877539849532
LOC90499,0.012428405480082247,0.40749557965687344,0.7332820580810385
LOC90586,0.007134357154533453,0.8134096458609226,0.9434808883817756
LOC90624,0.029800195412088237,0.5111163314207319,0.8009944562523273
LOC90925,-0.0901022424560443,0.22587892174190685,0.5810322497062426
LOC91316,-0.058199442134615954,0.05807881867434137,0.3277990222090251
LOC91431,-0.0021703002499999964,0.9472915667195936,0.9858552650625226
LOC91461,0.020719978010988474,0.34092067152257555,0.6842994710173581
LOC91561,-0.02293600228708756,0.4911293808201129,0.788707655658956
LOC91661,0.021905544671703345,0.37574813020360165,0.7107073696890702
LOC91664,0.041923463629121104,0.14533090315053915,0.4865419156715504
LOC91948,0.0188907381607146,0.38700240134081054,0.7180044821676869
LOC92017,0.09546088543818688,0.026025646440481987,0.22270106832869155
LOC92154,-0.005130716548077025,0.7746473171802903,0.9291068115738333
LOC92249,0.11721819393543949,0.002459395834519975,0.06669641305975105
LOC92497,0.003159869010987997,0.9265673345619669,0.9801796273865665
LOC92659,-0.10386757942582374,0.30004360141302905,0.6506914787113277
LOC92755,-0.09717000286538477,0.005449838083750946,0.09992217714116523
LOC92973,0.014317907276099133,0.4533851190486371,0.7657788214136553
LOC93349,-0.02815376749038469,0.4084224851525672,0.734146600606565
LOC93432,0.06755177231318708,0.014460450054834612,0.16744071607340918
LOC93463,0.01503037919642806,0.4804816692046652,0.7822419798179459
LOC93556,0.007799665277472652,0.6930448899526217,0.8928132779993327
LOC93622,0.06657218043269292,0.07155618853449562,0.3596204761524372
LOC96597,-0.007369936085164986,0.698786526611745,0.8954128056990814
LOC96610,-0.03721362663736316,0.16124443559667204,0.5077931288767427
LOH12CR1,0.05588178821016472,0.013069314466141986,0.1591923551988287
LOH12CR2,-0.01433371890247273,0.3897587677801547,0.7202348067918817
LOH3CR2A,-0.02633389239835175,0.22247220274052504,0.5773929989996269
LONP1,0.035573687387362725,0.27959742769898194,0.6336815781673306
LONP2,-0.0060252928605770886,0.8254349255117397,0.9470998564800444
LONRF1,-0.004008896166210044,0.8985878095287922,0.9721502513857004
LONRF2,0.02095829918887385,0.24075715021304786,0.5968310592318079
LONRF3,0.03861839829532981,0.02373538897667394,0.21306512950692422
LOR,0.020453933604396075,0.3431140027490892,0.6858351768472762
LOX,-0.02214684048626392,0.23601780026282448,0.5922305486313895
LOXHD1,0.0030521226442307764,0.8950707035439575,0.9706609644563151
LOXL1,-0.0021054419908428973,0.8491640504695375,0.9557334657859796
LOXL2,-0.0063578567541211625,0.7550745627589331,0.9188017195563476
LOXL3,-0.04030562701098896,0.12330856449556403,0.45607203720240375
LOXL4,-0.05447921726648356,0.003763092828324574,0.08404727658494049
LPA,-0.013508227016208798,0.12228130540833679,0.45423313283243405
LPAL2,-0.02018917948461523,0.026498344559433052,0.22472759485463295
LPAR1,-0.011796617150412572,0.7507096896545608,0.9169699435278384
LPAR2,-2.2635223901037887e-5,0.9996697097614103,0.9998080717430059
LPAR3,-0.008353248993132547,0.7219833882708572,0.9048835431044092
LPAR4,-0.004331784241758103,0.8479080771483176,0.9550923027870253
LPAR5,0.11841912051373692,0.012160185282587136,0.15328759835161787
LPCAT1,0.040721440309066465,0.14691524118941648,0.4885048314960436
LPCAT2,0.02334193510851642,0.7813782864569914,0.9314363280081633
LPCAT3,0.008022815149725436,0.8370024970445948,0.95123826385518
LPCAT4,-0.03219186973351664,0.20219751842285444,0.5565612029377698
LPGAT1,0.004830571774037762,0.8921138149456138,0.9693934929333531
LPHN1,0.0657826522747258,5.671726490344606e-4,0.028888116156494264
LPHN2,0.019987014298076845,0.3292156080537971,0.6754099555228247
LPHN3,-0.00821496546840651,0.55116437963677,0.8250793976308833
LPIN1,0.0447303328832421,0.3421430580677093,0.6850751489189703
LPIN2,0.07510441013255577,0.051212089389117484,0.3105857553574559
LPIN3,-0.03831235522939594,0.0457887451437631,0.2942652566232922
LPL,0.006347741020604672,0.826107483306217,0.9472678607127603
LPO,0.030088970052197482,0.11884510368413213,0.44911330307570185
LPP,0.05793219417170317,0.22057032986452882,0.575749011622343
LPPR1,-0.00673298198901122,0.5473547024773379,0.8231857614967069
LPPR2,0.0497745168200552,0.4605383150210989,0.7701337146723749
LPPR3,-0.014397500526098946,0.45112883706629336,0.7644742428495732
LPPR4,-0.02169067053159406,0.108411826184584,0.43306852036058685
LPPR5,-0.011384412585851577,0.43716972723908876,0.7547849073684451
LPXN,0.0066798804697802555,0.8505110032829137,0.956467403004734
LQK1,0.052126301850274503,0.47409724928036545,0.7786773897887815
LRAP,-0.05788976515109864,0.31927783233119855,0.6677787280762174
LRAT,-0.021427592527472665,0.2588654103728672,0.6147797388444984
LRBA,0.038157942756181486,0.19065373715890807,0.5441705295765092
LRCH1,0.02487454843200571,0.10602254701632109,0.42975165259059805
LRCH2,-0.016437745123626175,0.43111800383333376,0.750765509723282
LRCH3,-0.023064382464285594,0.42298544189489307,0.7444828057680711
LRCH4,0.018912122131181423,0.5875293003023674,0.8448264042061658
LRDD,0.03804819567628244,0.030433058167285726,0.24023845414848563
LRFN1,0.04239737367307734,0.08387477184629882,0.38589163513030755
LRFN2,0.012144513611264349,0.58782041029778,0.8448264042061658
LRFN3,0.1706835215686819,5.4417962223930455e-6,0.0021112825689496772
LRFN4,0.05542830815247291,0.014710482072570008,0.16925603140119821
LRFN5,-0.01737744896703307,0.5261165299638528,0.810935982773092
LRG1,-0.13910275267994565,0.16382873249258365,0.5113200662739035
LRGUK,0.004145010936813578,0.8295137697287064,0.9484314498827148
LRIG1,0.10894949448076954,0.006396699501920109,0.10924675633447313
LRIG2,-0.01166478498351668,0.6129393433822483,0.856845579631463
LRIG3,-0.05077888710439573,0.003748889013393466,0.0840318018080621
LRIT1,0.0076035397953294025,0.6771111591166541,0.8862991468492698
LRIT2,-0.01010008778983478,0.6369097936183945,0.868918045333261
LRIT3,-0.008798873707417646,0.6445362651699702,0.8719114851592246
LRMP,0.05888227510714289,0.06241000138462577,0.3376969163537979
LRP1,0.03553952012637355,0.3558573053312578,0.6950213554906891
LRP10,0.06842750885989068,0.13332876528344711,0.4696244987444081
LRP11,0.021070632016483366,0.32598250525317696,0.6730579823453794
LRP12,-0.007630944747252802,0.723663227018507,0.905858357892207
LRP1B,0.028317539167582246,0.15513447226179808,0.49915592559632094
LRP2,-0.027357500467033453,0.15743082739132197,0.5020723748325232
LRP2BP,-0.03660929717994462,0.15268488194984775,0.4958459849429814
LRP3,0.08093846696291282,0.07555291656971144,0.3679414157941658
LRP4,0.005010934364011053,0.7804410684292982,0.9314363280081633
LRP5,0.009657664392856624,0.5240873753340924,0.8092052651290271
LRP5L,-0.02312682880906613,0.5203867692297237,0.8073496549078445
LRP6,-0.0015734174326920796,0.9409848136992829,0.9846298656582313
LRP8,0.0015952480652475923,0.9216550069134062,0.9787152908163881
LRPAP1,-0.18365055170192374,0.0033350904395775217,0.07934031200163755
LRPPRC,0.0816572533324177,0.006823082997436991,0.11267588348789011
LRRC1,0.014460983722069195,0.40579223287930666,0.7320099471421343
LRRC10,-0.010133944998626548,0.594935241257081,0.8476771367304249
LRRC14,0.0788952972348904,0.012763508225793403,0.157470391994447
LRRC14B,-0.032957264039835114,0.04711164311777786,0.2978335338200135
LRRC15,-0.01569123169642857,0.5232292791723214,0.8090410916671528
LRRC16,0.035978805396977925,0.2610320308998414,0.6170392784567632
LRRC16A,0.09625971800274731,0.015830451681062178,0.17564721278634823
LRRC16B,0.012375061416208121,0.5181213956918899,0.8061832440963178
LRRC17,-0.004088101859890352,0.776670010646788,0.929604200390711
LRRC18,-0.016826047208791217,0.4909948136651411,0.7887017887155636
LRRC19,-0.027250760759615505,0.1284704133787251,0.4629944049128229
LRRC2,-0.03391715613736254,0.022812365306047484,0.20925317924922598
LRRC20,-0.01625260131868156,0.2545926147879373,0.6121052339014398
LRRC23,0.010505515776098703,0.4937514209929674,0.7903342411310036
LRRC24,0.03365393692857099,0.12004649153336286,0.45089942089805857
LRRC25,-0.02081845123489073,0.7592883398660255,0.9210792715271156
LRRC26,0.16327155812774735,2.7052938922716134e-4,0.019321946786029026
LRRC27,-0.021478475270604407,0.19306527608269938,0.5471173672717248
LRRC28,0.06599189188736211,0.01812884658554691,0.18759009432457613
LRRC29,-0.02428588201648371,0.11887755180172468,0.44912790850216394
LRRC3,-0.0037407839574175256,0.8415027972870067,0.9531482546381946
LRRC30,-5.168979093408957e-4,0.9803917618046787,0.9950840225590669
LRRC31,6.790892335164641e-4,0.972380945788996,0.9928952163697702
LRRC32,-0.0018702428516486056,0.9365948912905574,0.9834028493371604
LRRC33,0.06507083952609885,0.11376072628197023,0.4420759937872336
LRRC34,-0.03339308401648367,0.09896605842388305,0.4165694283456936
LRRC36,0.048967910807692624,0.019720350226146308,0.19476754658136994
LRRC37A,-0.04233990005219751,0.101469184634364,0.4207252566418464
LRRC37A2,0.001934093159341145,0.9298081655086378,0.9814749426140243
LRRC37A3,0.014522562396978179,0.47031813907422737,0.7762311768576582
LRRC37A4,0.004169214332417786,0.8602017241282027,0.9595591148109079
LRRC37B,-0.01770300608413449,0.11097192458462139,0.4369632504694038
LRRC37B2,-0.07651906483516444,0.13627326463289643,0.4740937860753893
LRRC38,-0.014736248844780453,0.45268840991731274,0.7653836536321875
LRRC39,0.0036766481140109303,0.8634878434765818,0.9605312721353246
LRRC3B,0.002811913552197645,0.8288901529595653,0.9484314498827148
LRRC4,0.012924740068681101,0.4973496272428517,0.7926559342425914
LRRC40,-0.0558357983928574,0.11555447903750288,0.4445523116218155
LRRC41,0.003605855820055238,0.9259688271003198,0.979862994195008
LRRC42,0.03813592940659363,0.11524093114302936,0.44419986533801553
LRRC43,0.010955715262362822,0.5910470435802341,0.8463974300794437
LRRC44,-0.021575622263736577,0.44860887064622024,0.762919117318476
LRRC45,0.013783549281135512,0.3380609890228845,0.6821004925787546
LRRC46,-0.012795809733516525,0.5201048516291513,0.8072132514180645
LRRC47,0.03857076519780258,0.1079399885090285,0.4327993292857809
LRRC48,0.0034837496737638815,0.7431030349323753,0.9136635074101955
LRRC49,-0.007745987986263684,0.6715927314641452,0.8843692930648325
LRRC4B,0.017075238934752875,0.2762670743881575,0.630361510180951
LRRC4C,-0.01047231563598915,0.5444411239965208,0.821677079648796
LRRC50,-2.5402347527479606e-4,0.9905538979911968,0.9976789022160377
LRRC52,0.022251367675824234,0.3579763703449881,0.6961488499048016
LRRC55,-0.013902378469780487,0.3834055507862101,0.7160233447499874
LRRC56,0.004409927423076641,0.8756413897585508,0.9644238711159785
LRRC57,0.03118210009203331,0.28066028713455876,0.6348298083717611
LRRC58,-0.007601109926510715,0.7589247487308324,0.9210792715271156
LRRC59,-0.030528046756868092,0.21651882379881635,0.5721281894140757
LRRC6,0.11092897742445128,0.11514720668681017,0.44419986533801553
LRRC61,-0.010055649692307862,0.6305851126221595,0.8658173017994206
LRRC66,0.028958599646977713,0.15839746203275218,0.5033130221744583
LRRC67,0.028347814560439822,0.13868589126552372,0.47766766224921764
LRRC69,-0.001595216560439443,0.9457722458133311,0.9855820263824893
LRRC7,0.036484258476648546,0.08935847842741873,0.39730893365309294
LRRC70,-0.024671584910714073,0.11305939819104782,0.44084615280296097
LRRC8A,0.04764646501098977,0.11714067304833214,0.446867766414439
LRRC8B,-0.008515596284341067,0.7613333351575364,0.9222495301598457
LRRC8C,0.058672710270604805,0.22275320571274926,0.5776254016609339
LRRC8D,0.028742524379121077,0.25004819634205355,0.6070175058477973
LRRC8E,0.002341889382554692,0.8705290572084861,0.962126218851604
LRRC9,-0.006000506373626188,0.7076906722683421,0.8992758657201314
LRRCC1,8.102934221616082e-4,0.9719416934828562,0.9928528620773253
LRRFIP1,-0.057967046785714293,0.41034546864048416,0.7358051057949025
LRRFIP2,-0.020360906856684374,0.44337817596915263,0.7588694819457867
LRRIQ1,-0.02465506828434091,0.20630456369121739,0.5614242482300136
LRRIQ3,-0.025775362207417978,0.1593688029439437,0.5046170278404408
LRRIQ4,-0.04747664758241762,0.00838213167678957,0.12579325561348922
LRRK1,0.017906483880494557,0.34886446525405723,0.6902082248142913
LRRK2,-0.14466446342513822,0.056217069545339865,0.32383645315835885
LRRN1,0.03620095891758242,0.21201054180956755,0.5670798454177313
LRRN2,0.0017319382596150466,0.876633838508152,0.9646094348731308
LRRN3,0.098401399275412485,0.22023717296376655,0.575565355306389
LRRN4,-0.01794943065934081,0.35249759723692564,0.6927823321305582
LRRN4CL,-0.0053843654065937755,0.7009733817157333,0.8965726289702334
LRRTM1,-0.009546734631868376,0.44597556493923973,0.7607149750837173
LRRTM2,-0.048357225520604855,0.027426045398875342,0.22880034582029637
LRRTM3,-0.013768925989010857,0.2682010211189363,0.6232703756328989
LRRTM4,-0.006236800807692398,0.7646707939868422,0.9238373658481399
LRSAM1,-0.014417149474817021,0.3087722490543011,0.6586183190694858
LRTM1,-0.018942405439560495,0.35963638170831,0.6975640619408314
LRTM2,-0.03196168007142911,0.12591696650124218,0.4593762002865146
LRTOMT,0.013072958774039155,0.4366182538900938,0.754484068936036
LRWD1,-0.016279623159341745,0.6421441909197498,0.8712106714211266
LSAMP,-0.04815333508241777,0.029649328002510425,0.23720972041927002
LSG1,0.055580728339286005,0.08772839486218603,0.3943043500824608
LSM1,-0.038897356785714494,0.14841749199348583,0.4903456794982428
LSM10,-0.051236772409341214,0.06711761425591341,0.3500371280522299
LSM11,-0.0043664772266481374,0.8406044742450947,0.952782089288983
LSM12,-0.009354913818223481,0.6161070586057136,0.8582729918765528
LSM14A,0.04210458960851707,0.14511044894540587,0.4862618928589027
LSM14B,-0.03804454823901071,0.09192926105054065,0.402419411864367
LSM2,0.06490473153434098,0.13221902915897218,0.46816012417025205
LSM3,-0.00485784048969812,0.8877094964341198,0.9682756121909416
LSM4,-0.028420992487637554,0.4607333679444363,0.7701361054498312
LSM5,-0.03459041653983587,0.37794248576405187,0.7122116331603765
LSM6,-0.06115545801373683,0.08554341801803417,0.38970598124639366
LSM7,-0.04323780431868105,0.20003169256311176,0.5545827940439656
LSM8,-0.005330692950549028,0.8800898131864986,0.9657356216766961
LSMD1,-0.022743728917582817,0.48709065210949154,0.7864017895295597
LSP1,-0.07328441048269219,0.035303564554755404,0.25958114639629
LSR,0.025177572717033185,0.043454258693250467,0.2862191866744229
LSS,0.03511204780036697,0.039751424885565566,0.2744350348097064
LST-3TM12,0.00229703442307663,0.8983659066060187,0.9721124682051003
LST1,-0.046447217609546614,0.27544160442014265,0.6298957837656384
LTA,0.019684570528846153,0.5820448031575354,0.8413649272353804
LTA4H,-0.06222699141483494,0.2559249266462551,0.6129871222698355
LTB,-0.014110542749999323,0.6512977392526949,0.8743250700935683
LTB4R,-0.1597860930837914,0.006192512739361597,0.10760538429242984
LTB4R2,-0.014611134839285831,0.5066001855122158,0.7980159112735284
LTBP1,0.031763374093406654,0.07387080395273156,0.36501004481423616
LTBP2,0.03384182080082432,0.14361894281022103,0.48401282353165176
LTBP3,-0.0017925475624995322,0.9036724237190091,0.9737148424750738
LTBP4,0.050384138250000036,0.013617283382184715,0.16204238834693144
LTBR,-0.038648065197803116,0.5812422782449989,0.8409591013737926
LTC4S,0.02441591646840698,0.27821440168904005,0.6326458601649618
LTF,0.07528547939148375,0.25597657505438987,0.6129871222698355
LTK,0.004108329703983378,0.7969268255820335,0.9373188525296974
LTV1,0.05525778440109956,0.06634292867359164,0.34794607418162393
LUC7L,0.03277924486813192,0.04309442714332089,0.2851617774534679
LUC7L2,-0.021728707173077386,0.3491798127239679,0.6902461184496985
LUM,0.009605651494505088,0.5447589279974436,0.8217642882695159
LUZP1,0.09448780350412106,0.00678418703348111,0.11244718444840579
LUZP2,-0.0741814791881873,4.6891790826829864e-4,0.0260817950181231
LUZP4,-0.0012736468695057263,0.9391327008688723,0.9841812369567721
LUZP5,0.003092039296702898,0.8876688127996242,0.9682740006534114
LUZP6,0.018599265688186543,0.3761590586857193,0.7107915686523609
LVRN,0.029787148476648498,0.10129945390176853,0.4205332415213973
LXN,0.03109233605494555,0.4733186659384645,0.7780775721460189
LY6D,-0.027546585395604502,0.12572938298380548,0.45905182546278994
LY6E,-0.29315002317719896,0.033354807047949464,0.25221563192705965
LY6G5B,0.014135167762362363,0.438012548141142,0.7554875048234648
LY6G5C,0.014428335261904426,0.28350903268460537,0.6373182794784659
LY6G6C,-0.013078625052197595,0.48338917442245577,0.7841835320434914
LY6G6D,-0.02307242346978028,0.18834272673256483,0.5416793703588233
LY6G6E,0.01643801623489014,0.4045982874067344,0.7313301380446358
LY6G6F,0.020121042410714236,0.58613783757191,0.8441457411136308
LY6H,-0.008843549682348415,0.40716168750651105,0.7331803341496457
LY6K,0.00449371992857117,0.8286675804666757,0.9484314498827148
LY75,-0.10249680349588038,0.0771016296477017,0.3709992058350442
LY86,5.51493678572083e-4,0.9909708512204,0.9976789022160377
LY9,0.042202213862179636,0.1541755845304942,0.4983177161270045
LY96,-0.1318767657829677,0.08465833625190547,0.38770939936814497
LYAR,0.1429948881902474,0.001885898366808807,0.057850979012630935
LYG1,0.0016512534409345082,0.9472026650309227,0.9858552650625226
LYG2,-0.01753499984065951,0.4155513329602367,0.7389791056168159
LYL1,0.02033676814835167,0.6339370484283859,0.867800918408784
LYN,0.03243814168955958,0.592694775149077,0.8469308803842209
LYNX1,0.014874007911630318,0.21324035483543158,0.5680023216696282
LYPD1,-0.01914615755357119,0.22238565502478277,0.5772915574763607
LYPD2,0.06258919675412092,0.2784085247685028,0.6327168507985279
LYPD3,0.04255049852884644,0.055117906098916536,0.32100357988594347
LYPD4,-6.34007664836033e-5,0.997454491066156,0.9995017468705539
LYPD5,0.0025427510425825154,0.8248412989842814,0.946903519728134
LYPD6,0.02941620347527444,0.16390961148540498,0.5113693488077372
LYPD6B,0.029627640613324548,0.056097857368195815,0.3234736267253067
LYPLA1,-0.11512313865522021,0.006755366884697092,0.11232495223200571
LYPLA2,-0.06276832419642889,0.01529718762673645,0.17236623103543192
LYPLA2P1,-0.056847661262363326,6.296341276198033e-4,0.03072310288427312
